tconst,averageRating,numVotes,primaryTitle,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News
tt0978764,6.1,216931.0,Sucker Punch,Sucker Punch,110,36381716,25 Mar 2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0979434,5.0,9962.0,Lottery Ticket,Lottery Ticket,99,24708699,20 Aug 2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0980970,6.3,127699.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,113,104383624,10 Dec 2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0983193,7.3,200746.0,The Adventures of Tintin,The Adventures of Tintin,107,75300000,21 Dec 2011,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0985694,6.6,181133.0,Machete,Machete,105,26200000,03 Sep 2010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0989757,6.3,126992.0,Dear John,Dear John,108,79600000,05 Feb 2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0990407,5.8,147632.0,The Green Hornet,The Green Hornet,119,98000000,14 Jan 2011,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0993842,6.8,176571.0,Hanna,Hanna,111,40200000,08 Apr 2011,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0993846,8.2,1016428.0,The Wolf of Wall Street,The Wolf of Wall Street,180,91330760,25 Dec 2013,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0995868,7.2,13537.0,Pelé: Birth of a Legend,Pelé: Birth of a Legend,107,40073,13 May 2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0999913,5.8,30522.0,Straw Dogs,Straw Dogs,110,10324441,16 Sep 2011,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1001526,7.3,204905.0,Megamind,Megamind,95,148244405,05 Nov 2010,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1007029,6.4,95300.0,The Iron Lady,The Iron Lady,105,29959436,13 Jan 2012,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1013743,6.3,168602.0,Knight and Day,Knight and Day,109,76418654,23 Jun 2010,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1013860,5.1,14053.0,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,107,856849,29 Apr 2011,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1014759,6.5,354882.0,Alice in Wonderland,Alice in Wonderland,108,319323000,05 Mar 2010,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1014763,6.5,58586.0,Child 44,Child 44,137,1314609,17 Apr 2015,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1017451,6.6,43527.0,The Runaways,The Runaways,106,3600000,19 Mar 2010,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tt1018765,6.1,18790.0,Our Brand Is Crisis,Our Brand Is Crisis,107,4895965,30 Oct 2015,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1020558,6.4,73395.0,Centurion,Centurion,97,122288,30 Jul 2010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1020773,7.3,17948.0,Certified Copy,Copie conforme,106,1337384,25 Mar 2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1020938,7.1,6629.0,Babies,Bébé(s),79,6500000,07 May 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1023114,7.3,101222.0,The Way Back,The Way Back,133,2500000,21 Jan 2011,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt1024648,7.7,529804.0,Argo,Argo,120,136019448,12 Oct 2012,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tt1024770,4.9,618.0,The People I've Slept With,The People I've Slept With,89,16383,08 Nov 2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1025102,5.7,303.0,The Pardon,The Pardon,120,2911,22 Mar 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1027718,6.2,92900.0,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,133,52474616,24 Sep 2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1028576,7.2,24247.0,Secretariat,Secretariat,123,59699513,08 Oct 2010,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1029360,4.9,51089.0,Poltergeist,Poltergeist,93,39918054,22 May 2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt1032751,6.3,24097.0,The Warrior's Way,The Warrior's Way,100,5664251,03 Dec 2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt1033575,7.3,222377.0,The Descendants,The Descendants,115,78500000,09 Dec 2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1034314,5.9,86565.0,Iron Sky,Iron Sky,93,66076,04 Apr 2012,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1034389,6.2,60864.0,The Eagle,The Eagle,114,19478384,11 Feb 2011,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1037705,6.9,268217.0,The Book of Eli,The Book of Eli,118,94800000,15 Jan 2010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1038686,5.2,91277.0,Legion,Legion,100,40168080,22 Jan 2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt1038919,5.6,111323.0,The Bounty Hunter,The Bounty Hunter,110,66700000,19 Mar 2010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1041804,4.3,3066.0,The Nutcracker in 3D,The Nutcracker in 3D,110,200000,08 Dec 2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1043726,4.2,50009.0,The Legend of Hercules,The Legend of Hercules,99,14739982,10 Jan 2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1045658,7.7,616164.0,Silver Linings Playbook,Silver Linings Playbook,122,132088910,25 Dec 2012,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1047011,7.0,6652.0,Unfinished Song,Song for Marion,90,1676463,22 Feb 2013,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1047540,6.1,23580.0,Parental Guidance,Parental Guidance,105,77253083,25 Dec 2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1049402,6.8,12047.0,Howl,Howl,84,617334,27 Aug 2010,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1051904,6.3,71516.0,Goosebumps,Goosebumps,103,76079946,16 Oct 2015,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1053424,6.3,95438.0,Repo Men,Repo Men,111,13156255,19 Mar 2010,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1053810,6.2,39283.0,The Big Year,The Big Year,100,7100000,14 Oct 2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1055292,6.6,111828.0,Life as We Know It,Life as We Know It,114,53358964,08 Oct 2010,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1056477,6.8,289.0,Down for Life,Down for Life,92,39644,02 May 2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1059317,6.9,63.0,Sophomore,Sophomore,98,18421,13 Jan 2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1065073,7.9,313120.0,Boyhood,Boyhood,165,18859617,15 Aug 2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1067583,6.9,105098.0,Water for Elephants,Water for Elephants,120,58700247,22 Apr 2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1067765,6.2,15806.0,Adult World,Adult World,97,16740,14 Feb 2014,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1067774,5.8,38340.0,Monte Carlo,Monte Carlo,109,22500000,01 Jul 2011,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1068242,5.9,42871.0,Footloose,Footloose,113,51780537,14 Oct 2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1071875,4.3,102385.0,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,96,51774002,17 Feb 2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt1072748,5.4,22861.0,Winchester,Winchester,99,24553838,02 Feb 2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt1074638,7.8,587562.0,Skyfall,Skyfall,143,299300000,09 Nov 2012,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1075747,4.7,51342.0,Jonah Hex,Jonah Hex,81,10500000,18 Jun 2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1077368,6.2,227309.0,Dark Shadows,Dark Shadows,113,79711678,11 May 2012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt1082807,6.1,37489.0,The Belko Experiment,The Belko Experiment,89,10164675,17 Mar 2017,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt1083452,7.4,73512.0,Eddie the Eagle,Eddie the Eagle,106,20047049,26 Feb 2016,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1091191,7.5,244101.0,Lone Survivor,Lone Survivor,121,97665254,10 Jan 2014,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1092026,7.0,218456.0,Paul,Paul,104,37371385,18 Mar 2011,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1092634,6.4,8570.0,Shanghai,Shanghai,105,44689,02 Oct 2015,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1093357,4.9,54730.0,The Darkest Hour,The Darkest Hour,89,21426805,25 Dec 2011,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1100089,7.0,125034.0,Foxcatcher,Foxcatcher,134,9744477,16 Jan 2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt1103153,5.4,81644.0,Killers,Killers,100,47000485,04 Jun 2010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1103273,5.6,3455.0,Peep World,Peep World,79,10908,25 Mar 2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1104001,6.8,293582.0,TRON: Legacy,Tron,125,172051787,17 Dec 2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1105355,6.8,871.0,Growing Up Smith,Good Ol' Boy,102,14867,03 Feb 2017,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1107319,6.5,9977.0,Dirty Girl,Dirty Girl,90,53630,07 Jul 2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1109624,7.2,82729.0,Paddington,Paddington,95,85879985,16 Jan 2015,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1116184,7.0,52898.0,Jackass 3D,Jackass 3D,95,117222007,15 Oct 2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1120985,7.4,168476.0,Blue Valentine,Blue Valentine,112,9600000,28 Jan 2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1121096,5.5,65963.0,Seventh Son,Seventh Son,102,14945592,06 Feb 2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1122614,7.2,967.0,And Everything Is Going Fine,And Everything Is Going Fine,89,21073,01 Jan 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1123373,6.6,9619.0,Detective Dee: The Mystery of the Phantom Flame,Di renjie: Tong tian di guo,123,489955,30 Sep 2010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1124035,7.1,206381.0,The Ides of March,The Ides of March,101,40962534,07 Oct 2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1125929,5.6,2727.0,Love Ranch,Love Ranch,117,134904,06 Jan 2011,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1126590,7.0,76183.0,Big Eyes,Big Eyes,106,8021168,25 Dec 2014,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1126591,6.4,70181.0,Burlesque,Burlesque,119,39440655,24 Nov 2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt1126618,6.5,66533.0,Morning Glory,Morning Glory,107,30982329,10 Nov 2010,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1127883,6.2,1129.0,The Girl,The Girl,95,34192,06 Dec 2013,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt1127886,6.0,848.0,Here,Here,126,26464,01 Jan 2011,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1129396,5.7,1446.0,Radio Free Albemuth,Radio Free Albemuth,111,169298,27 Jun 2014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1130884,8.1,989487.0,Shutter Island,Shutter Island,138,125001000,19 Feb 2010,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt1130964,5.7,1373.0,The 5th Quarter,The 5th Quarter,90,399611,25 Mar 2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt1132449,4.8,10416.0,Lay the Favorite,Lay the Favorite,94,20998,22 Jun 2012,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1133985,5.5,249966.0,Green Lantern,Green Lantern,114,116600000,17 Jun 2011,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1135084,6.2,52892.0,Takers,Takers,107,57744720,27 Aug 2010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1135989,6.0,2961.0,A Tale of Love and Darkness,A Tale of Love and Darkness,95,569381,19 Aug 2016,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt1137450,6.4,46728.0,Death Wish,Death Wish,107,13025000,02 Mar 2018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1139328,7.2,147438.0,The Ghost Writer,The Ghost Writer,128,11016593,19 Mar 2010,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt1142977,7.0,88321.0,Frankenweenie,Frankenweenie,87,35287788,05 Oct 2012,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1143896,5.9,4640.0,Holy Rollers,Holy Rollers,89,302886,23 Dec 2010,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1152398,5.6,72043.0,Beastly,Beastly,86,27854896,04 Mar 2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1152822,6.4,6440.0,Freakonomics,Freakonomics,93,67674,03 Sep 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1153700,6.2,277.0,Patang,Patang,93,7725,15 Jun 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1155060,5.9,916.0,Down the Shore,Down the Shore,93,4808,07 Jan 2011,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1155076,6.2,144410.0,The Karate Kid,The Karate Kid,140,176591618,11 Jun 2010,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1159922,5.6,2029.0,Cheerful Weather for the Wedding,Cheerful Weather for the Wedding,89,1949,16 Aug 2012,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1161864,6.0,84875.0,The Rite,The Rite,114,33037754,28 Jan 2011,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
tt1164999,7.5,79721.0,Biutiful,Biutiful,148,5100937,04 Feb 2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1170358,7.8,560214.0,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,161,180443783,13 Dec 2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1171222,5.1,8229.0,Baggage Claim,Baggage Claim,96,17262017,27 Sep 2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1172047,7.3,123.0,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,86,86202,25 Nov 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1172049,7.0,76032.0,Demolition,Demolition,101,1656098,08 Apr 2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1172991,6.8,40704.0,The Company Men,The Company Men,104,4439063,11 Feb 2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1174042,6.3,3315.0,The Myth of the American Sleepover,The Myth of the American Sleepover,96,39001,07 Apr 2011,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1175709,6.3,49303.0,All Good Things,All Good Things,101,578382,09 Dec 2010,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt1175713,5.5,1739.0,The Family Tree,The Family Tree,87,3658,26 Aug 2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1178665,6.3,21730.0,A Walk in the Woods,A Walk in the Woods,104,19189413,02 Sep 2015,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1179025,6.3,18330.0,The Extraordinary Adventures of Adèle Blanc-Sec,Les aventures extraordinaires d'Adèle Blanc-Sec,107,123614,14 Apr 2010,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1179034,6.5,106457.0,From Paris with Love,From Paris with Love,92,23979741,05 Feb 2010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1179056,5.2,84802.0,A Nightmare on Elm Street,A Nightmare on Elm Street,95,63100000,30 Apr 2010,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1179933,7.2,256407.0,10 Cloverfield Lane,10 Cloverfield Lane,103,59481553,11 Mar 2016,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
tt1181614,6.1,8457.0,Wuthering Heights,Wuthering Heights,129,70665,11 Nov 2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1181791,6.4,40711.0,Black Death,Black Death,102,22045,11 Jun 2010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1182350,6.3,41399.0,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,98,3200000,22 Oct 2010,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1183919,8.0,12420.0,Marley,Marley,144,1412124,20 Apr 2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
tt1183923,7.0,21982.0,Welcome to the Rileys,Welcome to the Rileys,110,152857,18 Nov 2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1185371,7.6,2042.0,Corman's World: Exploits of a Hollywood Rebel,Corman's World: Exploits of a Hollywood Rebel,95,7000,21 Feb 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1185412,4.7,6588.0,Veer,Veer,169,499685,22 Jan 2010,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1185416,5.6,56981.0,When in Rome,When in Rome,91,32578915,29 Jan 2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1188982,5.3,15313.0,Jai Ho,Jai Ho,135,1187266,24 Jan 2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1188996,8.0,90022.0,My Name Is Khan,My Name Is Khan,165,3931456,12 Feb 2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1189073,7.6,121841.0,The Skin I Live In,La piel que habito,120,3185193,02 Sep 2011,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt1189340,7.3,194662.0,The Lincoln Lawyer,The Lincoln Lawyer,118,57900000,18 Mar 2011,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1192628,7.2,213378.0,Rango,Rango,107,123188232,04 Mar 2011,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1193631,6.2,52737.0,Step Up 3D,Step Up 3D,107,42385520,06 Aug 2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1194173,6.7,266276.0,The Bourne Legacy,The Bourne Legacy,135,113165635,10 Aug 2012,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1194417,6.2,16121.0,Casino Jack,Casino Jack,108,1039869,07 Jan 2011,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1194612,7.4,2661.0,Into Eternity: A Film for the Future,Into Eternity: A Film for the Future,75,33046,06 Jan 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt1195478,6.2,87732.0,The Five-Year Engagement,The Five-Year Engagement,124,28644770,27 Apr 2012,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1196134,5.6,5251.0,Crazy on the Outside,Crazy on the Outside,96,64438,08 Jan 2010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1196141,6.2,38098.0,Diary of a Wimpy Kid,Diary of a Wimpy Kid,94,64001297,19 Mar 2010,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1196340,6.6,5958.0,Inhale,Inhale,83,3030,22 Oct 2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1196956,6.8,10537.0,One Chance,One Chance,103,1318022,25 Oct 2013,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt1198101,6.1,11271.0,Kites,Kites,123,952682,21 May 2010,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1201607,8.1,681678.0,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2,130,381000185,15 Jul 2011,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1204340,7.6,28180.0,Tyrannosaur,Tyrannosaur,92,22088,07 Oct 2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1204342,7.1,82259.0,The Muppets,The Muppets,103,88625922,23 Nov 2011,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1204975,6.6,120605.0,Last Vegas,Last Vegas,105,51434214,01 Nov 2013,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1204977,4.5,43468.0,Ouija,Ouija,89,43513891,24 Oct 2014,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
tt1205537,6.2,113739.0,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,105,43003831,17 Jan 2014,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1206483,5.1,342.0,Labios rojos,Labios rojos,93,134906,07 Oct 2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1206543,6.8,98184.0,Out of the Furnace,Out of the Furnace,116,8314341,06 Dec 2013,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1210039,6.6,492.0,Blood Done Sign My Name,Blood Done Sign My Name,128,82739,19 Feb 2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1210166,7.6,322715.0,Moneyball,Moneyball,133,75605492,23 Sep 2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt1210819,6.4,207103.0,The Lone Ranger,The Lone Ranger,150,89289910,03 Jul 2013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1211837,7.5,488831.0,Doctor Strange,Doctor Strange,115,232630718,04 Nov 2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt1211890,6.4,1392.0,Middle of Nowhere,Middle of Nowhere,97,195246,01 Sep 2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1211956,6.7,209528.0,Escape Plan,Escape Plan,115,18645489,18 Oct 2013,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
