,Distributor,MPAA_Rating,primaryTitle,Opening_Weekend,budget,,'G','GP','M','M/PG','NC-17','Not Yet Rated','PG','PG-13','R','Unknown','Unrated','X'
1130,'Sony Classics','R',Eat That Question: Frank Zappa in His Own Words,"'$16,695'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1131,'New Line','R',Eat the Rich,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1132,'Organic Pictures','Unrated',Eat This New York,"'$5,847'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1133,'Rainbow Releasing','R',Eating,"'$12,764'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1134,'IFC','Unrated',Eating Animals,"'$34,524'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1135,'Ariztical Entertainment','Unrated',Eating Out,"'$17,510'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1136,'Ariztical Entertainment','Unrated',Eating Out 2: Sloppy Seconds,"'$4,394'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1137,'Fathom','Unrated',Eating You Alive,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1138,'Picture This!','Unrated',Eban and Charley,"'$10,400'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1139,'After Dark Films','PG-13',Echelon Conspiracy,"'$500,154'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1140,'Greenwich','Unrated',Echo in the Canyon,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1141,'New World Pictures','PG-13',Echoes of Innocence,,"'$350,000'",0,0,0,0,0,0,0,0,1,0,0,0,0
1142,'Quartet','R',Echoes of Paradise,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1143,'Magnolia','R',The Eclipse,"'$13,207'",'$3 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1144,'Universal','PG',Ed,"'$1,910,840'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1145,'Buena Vista','R',Ed Wood,,'$18 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1146,'Orion Classics','R',Ed's Next Move,"'$16,042'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1147,'Buena Vista','PG-13',Eddie,"'$8,041,972'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1148,'Embassy','PG',Eddie and the Cruisers,"'$1,444,886'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1149,'Scotti Bros.','PG-13',Eddie and the Cruisers II,"'$536,508'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1150,'Universal','PG',Eddie Macon's Run,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1151,'Paramount','R',Eddie Murphy Raw,"'$9,077,324'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1152,'Fox','PG-13',Eddie the Eagle,"'$6,084,682'",'$23 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1153,'Doppelganger Releasing','Unrated',Eddie the Sleepwalking Cannibal,"'$1,016'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1154,'Broad Green Pictures','R',Eden,"'$18,987'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1155,'Legacy','R',Eden (1998),"'$1,564'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1156,'Liberation Entertainment','Unrated',Eden (2008),"'$3,084'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1157,'Third Rail Releasing','R',Eden Lake,"'$5,824'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1158,'Magnolia','R',Eden Log,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1159,'M D Wax / Courier Films','Unrated',Eden Valley,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1160,'Fox','R',The Edge,"'$7,733,445'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1161,'Warner Bros.','R',Edge of Darkness,"'$17,214,384'",'$80 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1162,'Strand','Unrated',The Edge of Heaven,"'$14,257'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1163,'STX Entertainment','R',The Edge of Seventeen,"'$4,754,215'",'$9 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1164,'Strand','R',Edge of Seventeen,"'$5,302'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1165,'MGM','Unrated',Edge of the City,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1166,'Warner Bros.','PG-13',Edge of Tomorrow,"'$28,760,246'",'$178 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1167,'Independent','R',Edge of Winter,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1168,'Unknown','R',Edison Force,,'$25 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1169,'MGM','Unrated',"Edison, The Man",,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1170,'First Independent Pictures','R',Edmond,"'$19,253'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1171,'Universal','PG-13',EDtv,"'$8,311,290'",'$80 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1172,'Columbia','PG',Educating Rita,"'$73,518'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1173,'Sony Classics','PG-13',An Education,,'$7.5 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1174,'Anchor Bay Films','R',The Education of Charlie Banks,"'$8,538'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1175,'Paramount','PG',The Education of Little Tree,"'$1,817'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1176,'IFC','R',The Edukators,"'$10,075'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1177,'Shadow Dist.','Unrated',Edvard Munch (Re-issue),"'$3,961'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1178,'Fine Line','R',Edward II,"'$28,318'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1179,'Film Movement','R',Edward II (2018 re-release),"'$1,701'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1180,'Fox','PG-13',Edward Scissorhands,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1181,'Abramorama','Unrated',F(l)ag Football,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1182,'ThinkFilm','Unrated',F**k,"'$5,299'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1183,'United Artists','PG',F.I.S.T.,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1184,'Orion Pictures','R',F/X,"'$3,240,695'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1185,'Orion Pictures','PG-13',F/X 2,"'$5,455,058'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1186,'Indican','Unrated',Fabled,"'$9,642'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1187,'CJ Entertainment','Unrated',Fabricated City,"'$24,808'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1188,'Fox','R',The Fabulous Baker Boys,"'$3,313,815'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1189,'Indican','R',Face,"'$12,366'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1190,'Warner Bros.','Unrated',A Face in the Crowd,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1191,'IFC','PG-13',The Face of Love,"'$24,660'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1192,'Pan Media & Entertainment','Unrated',The Face Reader,"'$159,720'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1193,'Paramount','R',Face/Off,"'$23,387,530'",'$80 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1194,'Cohen Media Group','PG',Faces Places,"'$31,006'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1195,'IDP','PG',Facing the Giants,"'$1,343,537'","'$100,000'",0,0,0,0,0,0,0,1,0,0,0,0,0
1196,'Sony Classics','R',Facing Windows,"'$36,061'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1197,'Unknown','R',The Factory,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1198,'MGM (Weinstein)','R',Factory Girl,'n/a','N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1199,'IFC','R',Factotum,"'$59,212'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1200,'United Artists','Unrated',The Facts of Life,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1201,'Miramax','R',The Faculty,"'$11,633,495'",'$15 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1202,'Paramount Classics','R',Fade to Black,"'$449,331'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1203,'Rocky Mountain Pictures','PG-13',Faded Memories,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1204,'Millennium Ent.','R',Fading Gigolo,"'$180,801'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1205,'Eammon Films','R',Fading of the Cries,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1206,'Zeitgeist','Unrated',Fados,"'$10,823'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1207,'Briarcliff','R',Fahrenheit 11/9,"'$3,008,563'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1208,'Lions Gate','R',Fahrenheit 9/11,"'$23,920,637'",'$6 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1209,'Paramount','PG-13',Failure to Launch,"'$24,411,322'",'$50 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1210,'Warner Bros.','R',Fair Game (1995),"'$4,946,332'",'$50 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1211,'Summit Entertainment','PG-13',Fair Game (2010),"'$651,082'",'$22 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1212,'Kino Lorber','Unrated',The Fairy,"'$4,199'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1213,'FUNimation Films','Unrated',Fairy Tail: Dragon Cry,"'$169,203'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1214,'Paramount','PG',Fairy Tale: A True Story,"'$3,515,323'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1215,'Kino Lorber','Unrated',Faith Connections,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1216,'Pure Flix','PG-13',Faith of Our Fathers,"'$438,000'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1217,'ArtAffects','PG',"Faith, Hope & Love","'$55,403'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1218,'New Line','R',Faithful,"'$967,956'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1219,'IDP','R',Faithless,"'$29,462'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1220,'Indican','R',Fakers,"'$22,750'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1221,'Orion Pictures','R',The Falcon and the Snowman,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1222,'Freestyle Releasing','R',Falcon Rising,"'$8,691'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1223,'Roadside Attractions','R',The Fall,"'$79,611'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1224,'Five Minutes','Unrated',Fall,"'$12,045'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1225,'China Lion','Unrated',Fall in Love Like a Star,"'$120,074'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1226,'Cinema Libre Studio','Unrated',The Fall of Fujimori,'$779','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1227,'Regent Releasing','PG',Fall of Hyperion,'$656','N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1228,'Entertainment One','Unrated',The Fall of the American Empire,"'$338,216'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1229,'Paramount','Unrated',The Fall of the Roman Empire,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1230,'Truly Indie','Unrated',Fall to Grace,"'$2,214'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1231,'Warner Bros.','R',Fallen,"'$10,401,586'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1232,'Kino','R',Fallen Angels,"'$13,804'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1233,'Rialto','Unrated',The Fallen Idol (2006 re-issue),"'$9,030'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1234,'Rialto','Unrated',The Fallen Idol (2016 re-issue),"'$12,136'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1235,'Indican','PG-13',Fallen Idol: The Yuri Gagarin Conspiracy,"'$2,546'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1236,'Cinedigm Entertainment','Unrated',The Falling,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1237,'Kino','Unrated',Falling,'$509','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1238,'Indican','Not Yet Rated',Falling Apart,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
1239,'IFC','R',Falling Awake,'$847','N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1240,'Indican','Unrated',Falling Away,"'$1,284'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1241,'Warner Bros.','R',Falling Down,"'$8,724,452'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1242,'Slowhand Cinema','PG-13',Falling for Grace,"'$3,614'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1243,'Columbia','PG-13',Falling from Grace,"'$49,708'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1244,'Paramount','PG-13',Falling in Love,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1245,'Big World Pictures','Unrated',False Confessions,"'$7,361'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1246,'MGM','R',Fame (1980),,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1247,'MGM','PG',Fame (2009),"'$10,011,682'",'$18 million',0,0,0,0,0,0,0,1,0,0,0,0,0
1248,'Cavalier Films','PG-13',Familiar Strangers,"'$11,553'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1249,'Vestron','PG',The Family,"'$10,590'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1250,'Relativity','R',The Family (2013),"'$14,034,764'",'$30 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1251,'Small Planet','Unrated',A Family Affair,"'$3,156'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1252,'TriStar','R',Family Business,"'$2,130,024'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1253,'Starz Media','R',The Family Fang,"'$14,506'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1254,'Focus Features','Unrated',Family Fundamentals,"'$7,352'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1255,'IFC','Unrated',Family Law,"'$5,384'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1256,'Vertical Entertainment','R',A Family Man,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1257,'Universal','PG-13',The Family Man,"'$10,554,960'",'$60 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1258,'Universal','PG',Family Plot,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1259,'First Pond','Unrated',Family Portrait in Black and White,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1260,'Fox','PG-13',The Family Stone,"'$12,521,027'",'$18 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1261,'MGM','PG-13',A Family Thing,"'$3,020,662'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1262,'Entertainment One','Unrated',The Family Tree,"'$3,658'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1263,'Film Movement','Unrated',Famous Nathan,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1264,'Sony / Columbia','R',The Fan,"'$6,271,406'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1265,'Yash Raj','Unrated',Fan,"'$1,382,871'",'$15.67 million',0,0,0,0,0,0,0,0,0,0,0,1,0
1266,'Paramount','R',The Fan (1981),,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1267,'Yash Raj','Unrated',Fanaa,"'$753,067'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1268,'Weinstein Company','PG-13',Fanboys,"'$171,533'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1269,'Warner Bros.','PG',Fandango,"'$50,437'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1270,'Christal Films','Unrated',Fanfan la Tulipe,"'$32,686'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1271,'Rialto','Unrated',Fanfan la Tulipe (1952) (re-issue),"'$6,070'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1272,'Kino Lorber','Unrated',Fanny,"'$1,872'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1273,'Embassy','R',Fanny and Alexander,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1274,'Disney','G',Fantasia,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
1275,'Buena Vista','G',Fantasia (Re-issue) (1985),"'$980,798'",'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
1276,'Buena Vista','G',Fantasia (Re-issue) (1990),"'$6,047,613'",'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
1277,'Buena Vista','G',Fantasia 2000 (35mm & IMAX),,'$80 million',0,1,0,0,0,0,0,0,0,0,0,0,0
1278,'Buena Vista','G',Fantasia 2000 (35mm),,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
1279,'Buena Vista','G',Fantasia 2000 (IMAX),,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
1280,'Warner Bros.','PG-13',Fantastic Beasts and Where To Find Them,"'$74,403,387'",'$180 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1281,'Warner Bros.','PG-13',Fantastic Beasts: The Crimes of Grindelwald,"'$62,163,104'",'$200 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1282,'Cinedigm Entertainment','R',A Fantastic Fear of Everything,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1283,'Fox','PG-13',Fantastic Four,"'$25,685,737'",'$120 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1284,'Fox','PG-13',Fantastic Four (2005),"'$56,061,504'",'$100 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1285,'Fox','Not Yet Rated',The Fantastic Four 2,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
1286,'Fox','PG',Fantastic Four: Rise of the Silver Surfer,"'$58,051,684'",'$130 million',0,0,0,0,0,0,0,1,0,0,0,0,0
1287,'Fox','PG',Fantastic Mr. Fox,,'$40 million',0,0,0,0,0,0,0,1,0,0,0,0,0
1288,'Fox','Unrated',Fantastic Voyage,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1289,'Sony Classics','R',A Fantastic Woman,"'$64,241'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1290,'MGM','PG',The Fantasticks,"'$24,176'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1291,'TLA Releasing','Unrated',FAQs,"'$1,407'","'$250,000'",0,0,0,0,0,0,0,0,0,0,0,1,0
1292,'Universal','PG-13',Far and Away,"'$10,194,520'",'$60 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1293,'Focus Features','PG-13',Far From Heaven,"'$211,279'",'$13.5 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1294,'Vestron','R',Far From Home,"'$3,763'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1295,'Fox','PG',Far From Home: The Adventures of Yellow Dog,"'$4,231,917'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1296,'Tribeca Film','Unrated',Far from Men,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1297,'Fox Searchlight','PG-13',Far from the Madding Crowd,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1298,'IFC','Unrated',Far from the Tree,"'$19,885'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1299,'Icarus Films','Unrated',Far from Vietnam (2013 re-release),"'$1,125'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1300,'Buena Vista','PG',A Far Off Place,"'$3,522,836'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1301,'First Run','Unrated',Far Out Isn't Far Enough: The Tomi Ungerer Story,"'$3,700'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1302,'TLA Releasing','Unrated',Far Side of the Moon,"'$4,721'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1303,'Odeon','Unrated',Far Side of the Moon (Canada),"'$27,865'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1304,'Sony Classics','PG-13',"Faraway, So Close!","'$55,019'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1305,'ThinkFilm','R',Farce of the Penguins,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1306,'A24','Not Yet Rated',The Farewell,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
1307,'Miramax','R',Farewell My Concubine,"'$69,408'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1308,'Cohen Media Group','R',Farewell My Queen,"'$72,100'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1309,'Samuel Goldwyn','Unrated',The Farewell Party,"'$7,616'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1310,'Fox','Unrated',A Farewell to Arms,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1311,"'Monterey Media, Inc.'",'PG-13',A Farewell to Fools,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1312,'International Film Circuit','Unrated',Farewell to Hollywood,'$572','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1313,'Orion Pictures','PG-13',Farewell to the King,"'$1,150,531'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1314,'Kino Lorber','Unrated',"Farewell, Herr Schwarz",,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1315,'Embassy','R',"Farewell, My Lovely",,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1316,'Gramercy','R',Fargo,,'$7 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1317,'Sony Classics','R',Farinelli,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1318,'Kristin Marie Productions','Unrated',Farmageddon,"'$2,699'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1319,'Abramorama','Unrated',The Farthest,"'$6,900'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1320,'MGM','R',Fascination,"'$9,018'",'$5 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1321,'UTV Communications','Unrated',Fashion,"'$105,812'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1322,'Wellspring','Unrated',The Fassbinder Series,"'$11,623'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1323,'Universal','Unknown',Fast & Furious 10,,'N/A',0,0,0,0,0,0,0,0,0,0,1,0,0
1324,'Universal','PG-13',Fast & Furious 6,"'$97,375,245'",'$160 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1325,'Universal','Not Yet Rated',Fast & Furious 9,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
1326,'Universal','Not Yet Rated',Fast & Furious Presents: Hobbs & Shaw,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
1327,'Universal','PG-13',Fast and Furious,"'$70,950,500'",'$85 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1328,'Universal','PG-13',The Fast and the Furious,"'$40,089,015'",'$38 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1329,'Universal','PG-13',The Fast and the Furious: Tokyo Drift,"'$23,973,840'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1330,'Universal','PG',Fast Charlie... the Moonbeam Rider,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1331,'Lionsgate','Not Yet Rated',Fast Color,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
1332,'Universal','PG-13',Fast Five,"'$86,198,765'",'$125 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1333,'Lot 47','R',Fast Food Fast Women,"'$17,131'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1334,'Fox Searchlight','R',Fast Food Nation,"'$410,804'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1335,'Columbia','PG',Fast Forward,"'$1,571,394'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1336,'Lot 47','R',The Fast Runner (Atanarjuat),,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1337,'Universal','R',Fast Times at Ridgemont High,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1338,'Drift Releasing','Unrated',"Fast Trip, Long Drop","'$4,438'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1339,'Drift Releasing','Unrated',"Fast Trip, Long Drop","'$4,438'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1340,'Drift Releasing','Unrated',"Fast Trip, Long Drop","'$4,438'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1341,'CBS Films','R',Faster,"'$8,523,153'",'$24 million',0,0,0,0,0,0,0,0,0,1,0,0,0
1342,'Slamdance on the Road','PG-13',Faster (2004),"'$13,995'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1343,'Fox','PG',Fat Albert,"'$10,021,510'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1344,'Columbia','PG',Fat City,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
1345,'Cowboy','Unrated',Fat Girl,"'$31,237'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1346,'Regent Releasing','R',Fat Girls,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1347,'Outsider Films','R',Fat Kid Rules the World,"'$1,450'","'$750,000'",0,0,0,0,0,0,0,0,0,1,0,0,0
1348,'Paramount','PG-13',Fat Man and Little Boy,"'$1,476,994'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1349,'Velvet Films','Unrated',Fatal Assistance,"'$3,000'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1350,'Paramount','R',Fatal Attraction,"'$7,602,740'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1351,'MGM','R',Fatal Beauty,"'$2,693,714'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1352,'MGM','PG-13',Fatal Instinct,"'$3,502,569'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
1353,'Universal','PG-13',The Fate of the Furious,"'$98,786,705'",'$250 million',0,0,0,0,0,0,0,0,1,0,0,0,0
1354,'Fathom','Unrated',Fate/Stay Night: Heaven's,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
1355,'Fathom','Unknown',Fate/Stay Night: Heaven's,,'N/A',0,0,0,0,0,0,0,0,0,0,1,0,0
1356,'ThinkFilm','R',Fateless,"'$12,680'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
1357,'Wellspring','Unrated',Father and Son,"'$4,541'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
