tconst,primaryTitle,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget
tt2693580,Miss Stevens,0,0,0,0,0,0,0,0,0,0,1,0,6.6,3578.0,Miss Stevens,86,3858,20 Sep 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451,0
tt2245003,Miss You Already,0,0,0,0,0,0,0,1,0,0,0,0,6.8,15304.0,Miss You Already,112,2895704,25 Sep 2015,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552506,0
tt2349144,Mississippi Grind,0,0,0,0,0,0,0,0,1,0,0,0,6.4,16807.0,Mississippi Grind,108,129747,13 Aug 2015,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12434,0
tt2737310,Mistaken for Strangers,0,0,0,0,0,0,0,0,0,0,1,0,7.3,4085.0,Mistaken for Strangers,75,103632,28 Mar 2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,87743,0
tt3521164,Moana,0,0,0,0,0,0,1,0,0,0,0,0,7.6,218361.0,Moana,107,248752120,23 Nov 2016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56631401,0
tt3859980,Mohenjo Daro,0,0,0,0,0,0,0,0,0,0,1,0,5.8,9407.0,Mohenjo Daro,155,1250765,12 Aug 2016,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747791,0
tt5072406,Moka,0,0,0,0,0,0,0,0,0,0,1,0,6.2,826.0,Moka,89,126342,17 Aug 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10094,0
tt1210166,Moneyball,0,0,0,0,0,0,0,1,0,0,0,0,7.6,322715.0,Moneyball,133,75605492,23 Sep 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19501302,50000000
tt3660770,Monkey Kingdom,1,0,0,0,0,0,0,0,0,0,0,0,7.3,3344.0,Monkey Kingdom,81,11360669,17 Apr 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4577861,0
tt1502714,Monogamy,0,0,0,0,0,0,0,0,0,0,1,0,5.1,676.0,Monogamy,96,20202,24 Apr 2010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,0
tt3781476,Monster Hunt,0,0,0,0,0,0,0,0,0,0,1,0,6.1,4030.0,Zhuo yao ji,117,21074,22 Jan 2016,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21074,0
tt3095734,Monster Trucks,0,0,0,0,0,0,1,0,0,0,0,0,5.7,13241.0,Monster Trucks,104,33243820,13 Jan 2017,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10950705,0
tt1470827,Monsters,0,0,0,0,0,0,0,0,1,0,0,0,6.4,83791.0,Monsters,94,237301,03 Dec 2010,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20508,500000
tt1453405,Monsters University,1,0,0,0,0,0,0,0,0,0,0,0,7.3,287834.0,Monsters University,104,260300000,21 Jun 2013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82429469,0
tt1067774,Monte Carlo,0,0,0,0,0,0,1,0,0,0,0,0,5.8,38340.0,Monte Carlo,109,22500000,01 Jul 2011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7453944,20000000
tt4975722,Moonlight,0,0,0,0,0,0,0,0,0,0,1,0,7.4,221815.0,Moonlight,111,27850910,18 Nov 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7126,0
tt2263058,More Than Honey,0,0,0,0,0,0,0,0,0,0,1,0,7.6,3693.0,More Than Honey,95,31105,08 Nov 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5225,0
tt4520364,Morgan,0,0,0,0,0,0,0,0,1,0,0,0,5.8,34769.0,Morgan,92,3912052,02 Sep 2016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012709,8000000
tt1320103,Morning,0,0,0,0,0,0,0,0,1,0,0,0,5.8,134.0,Morning,95,2876,27 Sep 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876,0
tt1126618,Morning Glory,0,0,0,0,0,0,0,1,0,0,0,0,6.5,66533.0,Morning Glory,107,30982329,10 Nov 2010,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9203266,40000000
tt3652862,Morris from America,0,0,0,0,0,0,0,0,1,0,0,0,6.2,4628.0,Morris from America,91,88932,19 Aug 2016,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15673,0
tt3045616,Mortdecai,0,0,0,0,0,0,0,0,1,0,0,0,5.5,60565.0,Mortdecai,107,6847536,23 Jan 2015,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200586,60000000
tt1978480,Mosquita y Mari,0,0,0,0,0,0,0,0,0,0,1,0,6.2,736.0,Mosquita y Mari,85,6256,22 Jan 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5070,0
tt2094890,Mother of George,0,0,0,0,0,0,0,0,1,0,0,0,6.4,950.0,Mother of George,107,145442,18 Jan 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500,0
tt4824302,Mother's Day,0,0,0,0,0,0,0,1,0,0,0,0,5.7,28044.0,Mother's Day,118,29149230,29 Apr 2016,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8369184,25000000
tt3740778,Mountains May Depart,0,0,0,0,0,0,0,0,0,0,1,0,6.8,4204.0,Shan he gu ren,126,80408,30 Oct 2015,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550,0
tt1333125,Movie 43,0,0,0,0,0,0,0,0,1,0,0,0,4.3,91349.0,Movie 43,94,8700000,25 Jan 2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805878,6000000
tt1653911,Mozart's Sister,0,0,0,0,0,0,0,0,0,0,1,0,6.4,1387.0,"Nannerl, la soeur de Mozart",120,705264,09 Jun 2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34046,4500000
tt4633340,Mr. Chibbs,0,0,0,0,0,1,0,0,0,0,0,0,7.1,63.0,Mr. Chibbs,86,8239,03 May 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3163,0
tt4196848,Mr. Church,0,0,0,0,0,0,0,1,0,0,0,0,7.7,22488.0,Mr. Church,104,685143,11 Nov 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338551,0
tt6167014,Mr. Donkey,0,0,0,0,0,0,0,0,0,0,1,0,7.5,1007.0,Lu de shui,113,356023,28 Oct 2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86931,0
tt0864835,Mr. Peabody & Sherman,0,0,0,0,0,0,1,0,0,0,0,0,6.8,56631.0,Mr. Peabody & Sherman,92,101784999,07 Mar 2014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32207057,145000000
tt1396218,Mr. Popper's Penguins,0,0,0,0,0,0,1,0,0,0,0,0,6.0,79597.0,Mr. Popper's Penguins,94,68100000,17 Jun 2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18445355,55000000
tt2091935,Mr. Right,0,0,0,0,0,0,0,0,1,0,0,0,6.3,40650.0,Mr. Right,95,25369,08 Apr 2016,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25369,0
tt3812348,Mr. Right,0,0,0,0,0,0,0,0,1,0,0,0,3.0,272.0,Mr. Right,79,25369,28 Jul 2015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25369,0
tt3848938,Mr. X,0,0,0,0,0,0,0,0,0,0,1,0,3.8,1498.0,Mr. X,133,30097,17 Apr 2015,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30097,0
tt6272828,Mubarakan,0,0,0,0,0,0,0,1,0,0,0,0,5.6,2930.0,Mubarakan,156,757057,28 Jul 2017,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310170,0
tt2094064,Much Ado About Nothing,0,0,0,0,0,0,0,1,0,0,0,0,7.2,15309.0,Much Ado About Nothing,109,4200000,14 Jun 2013,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108617,11000000
tt2367996,Mugamoodi,0,0,0,0,0,0,0,0,0,0,1,0,5.0,824.0,Mugamoodi,150,101911,31 Aug 2012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55501,0
tt2005276,Mumia: Long Distance Revolutionary,0,0,0,0,0,0,0,0,0,0,1,0,7.8,434.0,Mumia: Long Distance Revolutionary,120,35806,01 Feb 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9283,0
tt1720172,Munger Road,0,0,0,0,0,0,0,1,0,0,0,0,4.5,1451.0,Munger Road,86,266190,30 Sep 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36605,0
tt6117702,Munna Michael,0,0,0,0,0,0,0,0,0,0,1,0,3.4,2232.0,Munna Michael,140,64949,21 Jul 2017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64949,0
tt2281587,Muppets Most Wanted,0,0,0,0,0,0,1,0,0,0,0,0,6.4,28709.0,Muppets Most Wanted,107,46429909,21 Mar 2014,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17005126,50000000
tt2053397,Muran,0,0,0,0,0,0,0,0,0,0,1,0,6.5,243.0,Muran,103,27208,30 Sep 2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16490,0
tt2492916,Muscle Shoals,0,0,0,0,0,0,1,0,0,0,0,0,7.7,3228.0,Muscle Shoals,111,695625,25 Oct 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13901,0
tt2268732,Museum Hours,0,0,0,0,0,0,0,0,0,0,1,0,6.9,1778.0,Museum Hours,107,124184,06 Sep 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29400,0
tt1874633,Musical Chairs,0,0,0,0,0,0,1,0,0,0,0,0,4.9,262.0,Musical Chairs,102,29876,24 Sep 2011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092,0
tt3966404,Mustang,0,0,0,0,0,0,0,1,0,0,0,0,7.6,30239.0,Mustang,97,560778,17 Jun 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20321,0
tt1455151,My Afternoons with Margueritte,0,0,0,0,0,0,0,0,0,0,1,0,7.2,6288.0,La tête en friche,82,24584,16 Sep 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20900,0
tt3760922,My Big Fat Greek Wedding 2,0,0,0,0,0,0,0,1,0,0,0,0,6.0,25579.0,My Big Fat Greek Wedding 2,94,52069651,25 Mar 2016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17861950,0
tt4411596,My Cousin Rachel,0,0,0,0,0,0,0,1,0,0,0,0,6.0,15074.0,My Cousin Rachel,106,2711003,09 Jun 2017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969941,0
tt5538568,My Entire High School Sinking Into the Sea,0,0,0,0,0,0,0,1,0,0,0,0,6.0,769.0,My Entire High School Sinking Into the Sea,75,65250,23 Sep 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13684,0
tt4242100,My Father Die,0,0,0,0,0,0,0,0,0,1,0,0,5.6,816.0,My Father Die,102,3229,20 Jan 2017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229,0
tt2291540,My Friend Dahmer,0,0,0,0,0,0,0,0,1,0,0,0,6.3,10236.0,My Friend Dahmer,107,1306946,01 Jun 2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35545,0
tt1646114,My Joy,0,0,0,0,0,0,0,0,0,0,1,0,6.9,1993.0,Schaste moe,127,3756,30 Sep 2011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077,0
tt1790669,My Kingdom,0,0,0,0,0,0,0,0,0,0,1,0,5.1,412.0,Da wu sheng,108,35986,09 Sep 2011,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607,0
tt2321405,My Life as a Zucchini,0,0,0,0,0,0,0,1,0,0,0,0,7.8,16510.0,Ma vie de Courgette,66,279912,24 Feb 2017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31853,0
tt4131800,My Little Pony: The Movie,0,0,0,0,0,0,1,0,0,0,0,0,6.1,5014.0,My Little Pony: The Movie,99,21732671,06 Oct 2017,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885899,0
tt1557720,My Perestroika,0,0,0,0,0,0,0,0,0,0,1,0,7.2,568.0,My Perestroika,88,241875,24 Jan 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17680,0
tt1641624,My Piece of the Pie,0,0,0,0,0,0,0,0,0,0,1,0,5.8,1792.0,Ma part du gâteau,109,4213,09 Dec 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213,0
tt1740799,My Reincarnation,0,0,0,0,0,0,0,0,0,0,1,0,6.2,219.0,My Reincarnation,90,92674,28 Oct 2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6498,0
tt5111874,My Scientology Movie,0,0,0,0,0,1,0,0,0,0,0,0,6.7,10696.0,My Scientology Movie,99,22450,10 Mar 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11180,0
tt0872230,My Soul to Take,0,0,0,0,0,0,0,0,1,0,0,0,4.8,18234.0,My Soul to Take,107,14637490,08 Oct 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6842220,25000000
tt1604589,My Uncle Rafael,0,0,0,0,0,0,0,1,0,0,0,0,5.8,181.0,My Uncle Rafael,102,210156,21 Sep 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109747,0
tt1718835,My Worst Nightmare,0,0,0,0,0,0,0,0,0,0,1,0,6.0,2507.0,Mon pire cauchemar,103,21456,09 Nov 2011,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142,0
tt1236371,Mysteries of Lisbon,0,0,0,0,0,0,0,0,0,0,1,0,7.5,2906.0,Mistérios de Lisboa,272,110507,20 Oct 2010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12308,0
tt3742284,NH10,0,0,0,0,0,0,0,0,0,0,1,0,7.2,11120.0,NH10,115,262586,13 Mar 2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149546,0
tt3608848,NOW: In the Wings on a World Stage,0,0,0,0,0,0,0,0,0,0,1,0,7.2,389.0,NOW: In the Wings on a World Stage,97,21500,02 May 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21500,0
tt5465370,Naam Hai Akira,0,0,0,0,0,0,0,0,0,0,1,0,5.9,3418.0,Akira,137,212285,02 Sep 2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136644,0
tt1415283,Nanny McPhee Returns,0,0,0,0,0,0,1,0,0,0,0,0,6.1,24590.0,Nanny McPhee and the Big Bang,109,28995450,20 Aug 2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8407685,35000000
tt2504022,Narco Cultura,0,0,0,0,0,0,0,0,1,0,0,0,7.2,2302.0,Narco Cultura,103,144405,21 Mar 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6093,0
tt3121332,Nasty Baby,0,0,0,0,0,0,0,0,1,0,0,0,5.6,2071.0,Nasty Baby,101,79800,30 Oct 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023,0
tt5525310,National Bird,0,0,0,0,0,0,0,0,0,0,1,0,7.1,490.0,National Bird,92,10019,11 Nov 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3030,0
tt1621426,Natural Selection,0,0,0,0,0,0,0,0,1,0,0,0,6.4,1174.0,Natural Selection,90,48153,16 Mar 2012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10375,0
tt1493157,Nature Calls,0,0,0,0,0,0,0,0,1,0,0,0,3.9,2094.0,Nature Calls,79,382,04 Oct 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,0
tt2369135,Need for Speed,0,0,0,0,0,0,0,1,0,0,0,0,6.5,153737.0,Need for Speed,132,40138026,14 Mar 2014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17844939,66000000
tt5286444,Neerja,0,0,0,0,0,0,0,0,0,0,1,0,7.7,18044.0,Neerja,122,1255246,19 Feb 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626528,0
tt2190367,Neighboring Sounds,0,0,0,0,0,0,0,0,0,0,1,0,7.1,5547.0,O Som ao Redor,131,29295,04 Jan 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12666,0
tt2004420,Neighbors,0,0,0,0,0,0,0,0,1,0,0,0,6.3,263049.0,Neighbors,97,134413041,09 May 2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49033915,18000000
tt2043931,Neil Young Journeys,0,0,0,0,0,0,1,0,0,0,0,0,6.6,654.0,Neil Young Journeys,87,214588,29 Jun 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12025,0
tt4899406,Neon Bull,0,0,0,0,0,0,0,0,0,0,1,0,6.8,2272.0,Boi Neon,101,26353,14 Jan 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6413,0
tt4698584,Neruda,0,0,0,0,0,0,0,0,1,0,0,0,6.9,7945.0,Neruda,107,938875,11 Aug 2016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29402,0
tt3531824,Nerve,0,0,0,0,0,0,0,1,0,0,0,0,6.6,100864.0,Nerve,96,38562379,27 Jul 2016,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9445456,19000000
tt1334260,Never Let Me Go,0,0,0,0,0,0,0,0,1,0,0,0,7.2,129121.0,Never Let Me Go,103,2412045,15 Oct 2010,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111734,15000000
