,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,runtimeMinutes,box office,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget,avg_pos,avg_neg,no_pos_comms,no_neg_comms
644,0,0,0,0,0,0,0,1,0,0,0,0,6.0,15074.0,106,2711003,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969941,51611866,0.5619322884012544,-0.4472768750000002,957,480
645,0,0,0,0,0,0,0,1,0,0,0,0,6.0,769.0,75,65250,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13684,393441,0.5302364444444462,-0.44802972027972104,2250,1430
646,0,0,0,0,0,0,0,0,0,1,0,0,5.6,816.0,102,3229,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229,19893400,0.5296421391752569,-0.4846415238095228,3880,2625
647,0,0,0,0,0,0,0,0,1,0,0,0,6.3,10236.0,107,1306946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35545,52203716,0.5253610000000003,-0.5057380891719747,3000,2355
648,0,0,0,0,0,0,0,0,0,0,1,0,6.9,1993.0,127,3756,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077,74193723,0.5199149999999998,-0.5573692307692303,100,65
649,0,0,0,0,0,0,0,0,0,0,1,0,5.1,412.0,108,35986,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607,35470344,0.5669136593591885,-0.5588414913957944,2965,2615
650,0,0,0,0,0,0,0,1,0,0,0,0,7.8,16510.0,66,279912,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31853,32978215,0.5332136307310977,-0.517112811693894,4842,3489
651,0,0,0,0,0,0,1,0,0,0,0,0,6.1,5014.0,99,21732671,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885899,47778037,0.5534760900140625,-0.4650110236220494,3555,1905
652,0,0,0,0,0,0,0,0,0,0,1,0,7.2,568.0,88,241875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17680,61080826,0.5535588483146051,-0.4650110236220471,2136,1143
653,0,0,0,0,0,0,0,0,0,0,1,0,5.8,1792.0,109,4213,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213,51960464,0.5848249221183771,-0.5255601744186061,3210,1720
654,0,0,0,0,0,0,0,0,0,0,1,0,6.2,219.0,90,92674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6498,25130659,0.556926490984741,-0.4654522077922099,3605,1925
655,0,0,0,0,0,1,0,0,0,0,0,0,6.7,10696.0,99,22450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11180,177573,0.5237070931849787,-0.5257144104803484,3595,3435
656,0,0,0,0,0,0,0,0,1,0,0,0,4.8,18234.0,107,14637490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6842220,25000000,0.521059693877551,-0.5010431693989079,980,915
657,0,0,0,0,0,0,0,1,0,0,0,0,5.8,181.0,102,210156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109747,32398243,0.5590075471698096,-0.4651933333333333,2226,1170
658,0,0,0,0,0,0,0,0,0,0,1,0,6.0,2507.0,103,21456,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142,41774581,0.5691638144329858,-0.4692464601769928,4850,2260
659,0,0,0,0,0,0,0,0,0,0,1,0,7.5,2906.0,272,110507,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12308,4496192,0.4990176470588233,-0.4523333333333333,85,60
660,0,0,0,0,0,0,0,0,0,0,1,0,7.2,11120.0,115,262586,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149546,40901741,0.5687862298195596,-0.4989710239651435,4212,1836
661,0,0,0,0,0,0,0,0,0,0,1,0,7.2,389.0,97,21500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21500,44639303,0.5691638144329902,-0.4692464601769907,970,452
662,0,0,0,0,0,0,0,0,1,0,0,0,5.6,2071.0,101,79800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023,29627533,0.5447106617647067,-0.4988231788079473,1360,755
663,0,0,0,0,0,0,0,0,1,0,0,0,3.9,2094.0,79,382,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,33416376,0.5341246153846048,-0.5107875486381322,7800,3855
664,0,0,0,0,0,0,0,1,0,0,0,0,6.5,153737.0,132,40138026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17844939,66000000,0.5412261813537604,-0.473136784741147,3915,1835
665,0,0,0,0,0,0,1,0,0,0,0,0,6.6,654.0,87,214588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12025,19582524,0.5565030371203595,-0.5039203327171906,4445,2705
666,0,0,0,0,0,0,0,0,0,0,1,0,6.8,2272.0,101,26353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6413,42997040,0.3947833333333334,-0.7845,30,5
667,0,0,0,0,0,0,0,0,1,0,0,0,6.3,1381.0,90,75343,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13562,56552898,0.5283884210526322,-0.4482185185185185,475,135
668,0,0,0,0,0,0,0,0,0,0,1,0,7.4,21314.0,118,2341226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4868,64851325,0.5428239572192494,-0.4837839743589768,4675,2340
669,0,0,0,0,0,0,0,0,1,0,0,0,6.8,69304.0,103,27274112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4588736,18713219,0.5396560123329847,-0.4746172945205481,4865,2920
670,0,0,0,0,0,0,0,0,1,0,0,0,6.2,97.0,92,20017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221,15587599,0.569425,-0.22675,40,10
671,0,0,0,0,0,0,0,0,0,0,1,0,7.0,827.0,83,199659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13813,58921886,0.5268450549450554,-0.6409339285714285,455,560
672,0,0,0,0,0,0,0,1,0,0,0,0,7.0,232559.0,106,80432029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28875635,50000000,0.5726585034013548,-0.4788629629629631,4410,1620
673,0,0,0,0,0,0,0,0,1,0,0,0,6.4,3260.0,102,6786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6786,50459252,0.5987659574468094,-0.4901488888888882,1410,450
674,0,0,0,0,0,0,0,0,0,0,1,0,6.4,10145.0,133,13000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000,13983456,0.5707730508474506,-0.5138588235294111,5900,2975
675,0,0,0,0,0,0,0,1,0,0,0,0,6.5,210652.0,129,65030563,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22383146,40986842,0.5419989384288695,-0.4881041564792195,4710,2045
676,0,0,0,0,0,0,0,1,0,0,0,0,7.0,448434.0,124,89021735,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37054485,120000000,0.5573672680412459,-0.4948454444444448,9700,4500
677,0,0,0,0,0,0,0,0,0,0,1,0,7.8,2908.0,126,2300121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33880,1362823,0.570201384615381,-0.4921274834437096,3250,1510
678,0,0,0,0,0,0,0,1,0,0,0,0,6.9,283.0,98,15073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,932,41116936,0.5488501672240809,-0.4507491525423728,1495,590
679,0,0,0,0,0,0,1,0,0,0,0,0,7.1,336.0,90,383082,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,320894,52097307,0.5914512684989391,-0.488989158016149,3784,1734
680,0,0,0,0,0,0,0,0,1,0,0,0,6.1,37629.0,124,665094,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39550,40012487,0.6012567198177678,-0.46761219512195096,439,123
681,0,0,0,0,0,0,0,0,0,0,1,0,7.9,34113.0,157,138730,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10952,12922502,0.573345021276588,-0.5148663082437267,5875,2790
682,0,0,0,0,0,0,0,0,0,0,1,0,6.0,20.0,107,8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4127,72950382,0.5374869565217404,-0.4571639344262306,1840,1220
683,0,0,0,0,0,0,1,0,0,0,0,0,5.2,101.0,114,27311,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5711738,12457455,0.560545669824081,-0.5152513729977124,4434,2622
684,0,0,0,0,0,0,0,0,1,0,0,0,7.7,43346.0,134,18255680,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14825,69500928,0.548588474295184,-0.5057694019471481,6030,3595
685,0,0,0,0,0,0,0,0,0,0,1,0,6.5,369.0,72,7138,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1446,36709743,0.5493590717299579,-0.47056463414634203,3555,2050
686,0,0,0,0,0,0,0,0,1,0,0,0,6.4,80244.0,90,24600000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011631,5000000,0.5654879107253592,-0.4827699999999982,8065,3750
687,0,0,0,0,0,0,0,0,0,0,1,0,7.2,526.0,85,99928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6550,36228862,0.5407804347826096,-0.4652369318181812,1380,880
688,0,0,0,0,0,0,1,0,0,0,0,0,7.5,9318.0,127,466986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25118,48136658,0.5183977099236651,-0.4932951120162932,786,491
689,0,0,0,0,0,0,0,0,0,0,1,0,7.4,214.0,85,2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1640,27876750,0.5727645161290277,-0.5413781841109714,5735,3965
690,0,0,0,0,0,0,0,0,0,0,1,0,6.3,2864.0,131,13286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17791,66210174,0.5502148055206943,-0.49549523809524,7970,3150
691,0,0,0,0,0,0,0,0,0,0,1,0,6.8,3760.0,115,3075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179,68643510,0.4442785714285715,-0.5043166666666665,70,30
692,0,0,0,0,0,0,0,0,0,0,1,0,6.7,3731.0,92,4184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664,34112430,0.4698037037037033,-0.6773000000000001,135,110
693,0,0,0,0,0,0,0,1,0,0,0,0,6.4,13908.0,93,652355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310246,66196598,0.5052324770642214,-0.5694405339805823,2725,2060
694,0,0,0,0,0,0,0,0,1,0,0,0,5.3,19909.0,102,57741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33400,57981913,0.5562960580912811,-0.4869603658536589,4820,2460
695,0,0,0,0,0,0,0,0,0,0,1,0,7.2,24.0,85,1674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,981,59632741,0.5533305732484073,-0.5586713286713281,785,715
696,0,0,0,0,0,0,0,0,0,0,1,0,7.5,622.0,115,28184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780,66382120,0.5570395366795271,-0.5367978762696227,6475,5415
697,0,0,0,0,0,0,0,0,0,0,1,0,7.3,41.0,86,18929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6768,60044733,0.5570755409836057,-0.5274524439918526,1525,982
698,0,0,0,0,0,0,1,0,0,0,0,0,6.6,26412.0,95,84060376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25010928,50000000,0.5355036935704421,-0.4988712155963298,7310,4360
699,0,0,0,0,0,0,0,0,0,0,1,0,6.9,190.0,87,7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3006,47956262,0.5696022360248431,-0.4778420000000012,4025,1500
700,0,0,0,0,0,0,0,0,0,0,1,0,7.6,24380.0,123,1801806,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941490,39129014,0.5649336640680279,-0.4887603119584061,5644,2308
701,0,0,0,0,0,0,0,0,1,0,0,0,7.3,651.0,97,24784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2721,41268691,0.5764921052631574,-0.5931909090909087,190,220
702,0,0,0,0,0,0,0,0,1,0,0,0,6.0,4417.0,111,4233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857,11847010,0.5366618723404146,-0.4705591346153866,5875,2080
703,0,0,0,0,0,0,0,0,1,0,0,0,5.4,80773.0,88,24900000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10106872,24000000,0.5449460610932373,-0.5005241221374022,7464,3930
704,0,0,0,0,0,0,0,1,0,0,0,0,6.6,221996.0,129,172537139,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62983253,230000000,0.5549064878892687,-0.5480076363636369,5780,4125
705,0,0,0,0,0,0,0,1,0,0,0,0,6.6,442352.0,136,241063875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90151958,250000000,0.5975125703564732,-0.4607478632478634,2665,1170
706,0,0,0,0,0,0,0,1,0,0,0,0,6.4,128860.0,115,165744048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69216890,29000000,0.5851836488812349,-0.4672115879828326,2905,1165
707,0,0,0,0,0,0,1,0,0,0,0,0,6.0,15108.0,83,42622300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17509407,50000000,0.5491360047064907,-0.4980587114977678,38245,21265
708,0,0,0,0,0,0,0,0,0,0,1,0,7.3,323.0,88,2647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011,66073739,0.53752,-0.7783,25,5
709,0,0,0,0,0,0,0,0,1,0,0,0,6.6,10582.0,87,4033268,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118123,3000000,0.5221098398169296,-0.5229012755102029,4370,3920
710,0,0,0,0,0,0,0,0,0,0,1,0,7.8,8478.0,139,355044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18900,26059580,0.5359603960396034,-0.4906205357142852,1010,560
711,0,0,0,0,0,0,0,0,1,0,0,0,6.9,10662.0,111,119375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15690,28624563,0.5638995412844037,-0.5168491379310337,2180,1160
712,0,0,0,0,0,0,0,0,0,0,1,0,4.6,1444.0,88,1628568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254,25176090,0.5312427131782909,-0.4863881450488142,6450,3585
713,0,0,0,0,0,0,0,1,0,0,0,0,6.1,3016.0,97,1499127,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116308,43815223,0.5625560283687929,-0.5244599537037047,3525,2160
714,0,0,0,0,0,0,0,1,0,0,0,0,5.7,107411.0,87,29100000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14953664,60000000,0.5196863799283152,-0.4947960000000006,558,350
715,0,0,0,0,0,0,0,0,1,0,0,0,6.4,17641.0,94,204951,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36694,49138052,0.5270846534653466,-0.4652239436619721,808,284
716,0,0,0,0,0,0,0,1,0,0,0,0,6.6,252174.0,116,90755643,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30095259,200000000,0.5667567613252391,-0.4880103525881453,11832,5332
717,0,0,0,0,0,0,0,0,1,0,0,0,8.1,517649.0,153,60962878,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20817053,46000000,0.5510432432432417,-0.5509608501118559,4070,2235
718,0,0,0,0,0,0,0,1,0,0,0,0,7.4,7893.0,93,410077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25820,23781220,0.6176015624999999,-0.5273588235294112,320,170
719,0,0,0,0,0,0,0,0,1,0,0,0,6.7,176326.0,88,53400000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21051363,48590859,0.5568444839857623,-0.4374900452488684,2810,1105
720,0,0,0,0,0,0,1,0,0,0,0,0,5.4,14187.0,104,10106233,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4712638,8000000,0.5465366607773866,-0.5236944067796602,3396,1770
721,0,0,0,0,0,0,0,0,1,0,0,0,7.0,534467.0,124,126464904,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51050101,130000000,0.5458934383202134,-0.5288734072022163,9525,5415
722,0,0,0,0,0,0,0,0,1,0,0,0,6.6,34433.0,106,7600000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31401,53763343,0.5272959999999995,-0.6111333333333334,125,120
723,0,0,0,0,0,0,0,0,0,0,1,0,7.7,1433.0,84,12698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6260,32120263,0.5148645161290323,-0.6070600000000002,62,50
724,0,0,0,0,0,0,0,0,1,0,0,0,5.2,1346.0,82,90884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26674,39594011,0.5717422560429682,-0.4875673835125434,5585,2790
725,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1634.0,111,5831928,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467168,70990865,0.5339860849056579,-0.4874462093862829,4240,2770
726,0,0,0,0,0,0,1,0,0,0,0,0,7.7,605.0,88,73474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42200,1230955,0.5371473684210539,-0.5408441780821918,1900,1460
727,0,0,0,0,0,0,0,0,1,0,0,0,6.9,21300.0,100,67071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29175,67209168,0.5339284734133778,-0.5308043373493975,2915,2075
728,0,0,0,0,0,0,1,0,0,0,0,0,6.6,131908.0,90,149234747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34077439,130000000,0.5822466073935625,-0.4955915048543688,10685,4120
729,0,0,0,0,0,0,0,0,0,0,1,0,6.4,652.0,85,5139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1525,31878521,0.5337493442622947,-0.5352502272727272,2440,1760
