,tconst,primaryTitle,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget,valid,avg_pos,avg_neg,no_pos_comms,no_neg_comms
602,tt3660770,Monkey Kingdom,1,0,0,0,0,0,0,0,0,0,0,0,7.3,3344.0,Monkey Kingdom,81,11360669,17 Apr 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4577861,0,True,0.5709430446194219,-0.46521207729468544,2286,621
603,tt1502714,Monogamy,0,0,0,0,0,0,0,0,0,0,1,0,5.1,676.0,Monogamy,96,20202,24 Apr 2010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4476,0,True,0.5180430857142815,-0.4881985865724386,4375,2830
604,tt3781476,Monster Hunt,0,0,0,0,0,0,0,0,0,0,1,0,6.1,4030.0,Zhuo yao ji,117,21074,22 Jan 2016,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21074,0,True,0.5526375982844877,-0.48946439972241196,8394,4323
605,tt3095734,Monster Trucks,0,0,0,0,0,0,1,0,0,0,0,0,5.7,13241.0,Monster Trucks,104,33243820,13 Jan 2017,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10950705,0,True,0.545671071428573,-0.4981847328244272,1400,655
606,tt1470827,Monsters,0,0,0,0,0,0,0,0,1,0,0,0,6.4,83791.0,Monsters,94,237301,03 Dec 2010,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20508,500000,True,0.5268739463601552,-0.5252369127516782,2610,2235
607,tt1453405,Monsters University,1,0,0,0,0,0,0,0,0,0,0,0,7.3,287834.0,Monsters University,104,260300000,21 Jun 2013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82429469,0,True,0.5727056880733935,-0.46378397212543543,2180,574
608,tt1067774,Monte Carlo,0,0,0,0,0,0,1,0,0,0,0,0,5.8,38340.0,Monte Carlo,109,22500000,01 Jul 2011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7453944,20000000,True,0.6048466406249963,-0.49240019267822954,5120,2076
609,tt4975722,Moonlight,0,0,0,0,0,0,0,0,0,0,1,0,7.4,221815.0,Moonlight,111,27850910,18 Nov 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7126,0,True,0.566555748265622,-0.5125216825672163,10090,5765
610,tt2263058,More Than Honey,0,0,0,0,0,0,0,0,0,0,1,0,7.6,3693.0,More Than Honey,95,31105,08 Nov 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5225,0,True,0.5740885361551988,-0.47669783950617284,4536,1296
611,tt4520364,Morgan,0,0,0,0,0,0,0,0,1,0,0,0,5.8,34769.0,Morgan,92,3912052,02 Sep 2016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012709,8000000,True,0.551055445544553,-0.4815587423312882,8080,3260
612,tt1320103,Morning,0,0,0,0,0,0,0,0,1,0,0,0,5.8,134.0,Morning,95,2876,27 Sep 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876,0,True,0.5751370449678807,-0.47542222222222286,2335,810
613,tt1126618,Morning Glory,0,0,0,0,0,0,0,1,0,0,0,0,6.5,66533.0,Morning Glory,107,30982329,10 Nov 2010,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9203266,40000000,True,0.5955811263318116,-0.4726085000000007,1971,600
614,tt3652862,Morris from America,0,0,0,0,0,0,0,0,1,0,0,0,6.2,4628.0,Morris from America,91,88932,19 Aug 2016,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15673,0,True,0.5792329829172145,-0.4847140468227426,761,299
615,tt3045616,Mortdecai,0,0,0,0,0,0,0,0,1,0,0,0,5.5,60565.0,Mortdecai,107,6847536,23 Jan 2015,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200586,60000000,True,0.5763212076583119,-0.4849379844961247,6790,2580
616,tt1978480,Mosquita y Mari,0,0,0,0,0,0,0,0,0,0,1,0,6.2,736.0,Mosquita y Mari,85,6256,22 Jan 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5070,0,True,0.5814582908163263,-0.4861237623762383,3136,1212
617,tt2094890,Mother of George,0,0,0,0,0,0,0,0,1,0,0,0,6.4,950.0,Mother of George,107,145442,18 Jan 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500,0,True,0.5842896969696943,-0.4902689655172428,4125,1595
618,tt4824302,Mother's Day,0,0,0,0,0,0,0,1,0,0,0,0,5.7,28044.0,Mother's Day,118,29149230,29 Apr 2016,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8369184,25000000,True,0.5384897142857148,-0.500140435835355,2625,2065
619,tt3740778,Mountains May Depart,0,0,0,0,0,0,0,0,0,0,1,0,6.8,4204.0,Shan he gu ren,126,80408,30 Oct 2015,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550,0,True,0.5617557961783448,-0.5035699844479006,1570,643
620,tt1333125,Movie 43,0,0,0,0,0,0,0,0,1,0,0,0,4.3,91349.0,Movie 43,94,8700000,25 Jan 2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805878,6000000,True,0.5754803016022566,-0.5033732558139534,5305,2580
621,tt1653911,Mozart's Sister,0,0,0,0,0,0,0,0,0,0,1,0,6.4,1387.0,"Nannerl, la soeur de Mozart",120,705264,09 Jun 2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34046,4500000,True,0.5132319852941178,-0.47308009049773697,1360,1105
622,tt4633340,Mr. Chibbs,0,0,0,0,0,1,0,0,0,0,0,0,7.1,63.0,Mr. Chibbs,86,8239,03 May 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3163,0,True,0.5756587570621455,-0.5033732558139539,2124,1032
623,tt4196848,Mr. Church,0,0,0,0,0,0,0,1,0,0,0,0,7.7,22488.0,Mr. Church,104,685143,11 Nov 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338551,0,True,0.6344590476190487,-0.46637115384615385,840,208
624,tt6167014,Mr. Donkey,0,0,0,0,0,0,0,0,0,0,1,0,7.5,1007.0,Lu de shui,113,356023,28 Oct 2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86931,0,True,0.5708238970588201,-0.46803371428571416,2720,875
625,tt0864835,Mr. Peabody & Sherman,0,0,0,0,0,0,1,0,0,0,0,0,6.8,56631.0,Mr. Peabody & Sherman,92,101784999,07 Mar 2014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32207057,145000000,True,0.5550987357774917,-0.4439728842832468,7910,2895
626,tt1396218,Mr. Popper's Penguins,0,0,0,0,0,0,1,0,0,0,0,0,6.0,79597.0,Mr. Popper's Penguins,94,68100000,17 Jun 2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18445355,55000000,True,0.5641658284023672,-0.46477841409691634,2028,681
627,tt2091935,Mr. Right,0,0,0,0,0,0,0,0,1,0,0,0,6.3,40650.0,Mr. Right,95,25369,08 Apr 2016,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25369,0,True,0.57134776403425,-0.4717201133144477,3153,1059
628,tt3812348,Mr. Right,0,0,0,0,0,0,0,0,1,0,0,0,3.0,272.0,Mr. Right,79,25369,28 Jul 2015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25369,0,True,0.5749599999999987,-0.4977358585858584,2250,990
629,tt3848938,Mr. X,0,0,0,0,0,0,0,0,0,0,1,0,3.8,1498.0,Mr. X,133,30097,17 Apr 2015,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30097,0,True,0.5264696765498599,-0.45754849498328,3710,1495
630,tt6272828,Mubarakan,0,0,0,0,0,0,0,1,0,0,0,0,5.6,2930.0,Mubarakan,156,757057,28 Jul 2017,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310170,0,True,0.5657846041055606,-0.46674596774193655,5456,1984
631,tt2094064,Much Ado About Nothing,0,0,0,0,0,0,0,1,0,0,0,0,7.2,15309.0,Much Ado About Nothing,109,4200000,14 Jun 2013,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108617,11000000,True,0.602895780590717,-0.5330999999999998,711,216
632,tt2367996,Mugamoodi,0,0,0,0,0,0,0,0,0,0,1,0,5.0,824.0,Mugamoodi,150,101911,31 Aug 2012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55501,0,True,0.5486431301182788,-0.45479550827423293,5495,2115
633,tt2005276,Mumia: Long Distance Revolutionary,0,0,0,0,0,0,0,0,0,0,1,0,7.8,434.0,Mumia: Long Distance Revolutionary,120,35806,01 Feb 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9283,0,True,0.6006275985663087,-0.6481876543209875,1116,648
634,tt1720172,Munger Road,0,0,0,0,0,0,0,1,0,0,0,0,4.5,1451.0,Munger Road,86,266190,30 Sep 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36605,0,True,0.5719315403422992,-0.599513333333333,1636,1080
635,tt6117702,Munna Michael,0,0,0,0,0,0,0,0,0,0,1,0,3.4,2232.0,Munna Michael,140,64949,21 Jul 2017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64949,0,True,0.5567216404886568,-0.5965668896321059,1146,598
636,tt2281587,Muppets Most Wanted,0,0,0,0,0,0,1,0,0,0,0,0,6.4,28709.0,Muppets Most Wanted,107,46429909,21 Mar 2014,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17005126,50000000,True,0.5712161111111085,-0.5563299270073001,3600,1644
637,tt2053397,Muran,0,0,0,0,0,0,0,0,0,0,1,0,6.5,243.0,Muran,103,27208,30 Sep 2011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16490,0,True,0.5527164062500016,-0.4622599999999999,640,50
638,tt2492916,Muscle Shoals,0,0,0,0,0,0,1,0,0,0,0,0,7.7,3228.0,Muscle Shoals,111,695625,25 Oct 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13901,0,True,0.5770355648535502,-0.5539334123222741,4780,2110
639,tt2268732,Museum Hours,0,0,0,0,0,0,0,0,0,0,1,0,6.9,1778.0,Museum Hours,107,124184,06 Sep 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29400,0,True,0.5398937499999998,-0.42902857142857126,80,35
640,tt1874633,Musical Chairs,0,0,0,0,0,0,1,0,0,0,0,0,4.9,262.0,Musical Chairs,102,29876,24 Sep 2011,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092,0,True,0.5595622950819664,-0.4255230769230768,183,39
641,tt3966404,Mustang,0,0,0,0,0,0,0,1,0,0,0,0,7.6,30239.0,Mustang,97,560778,17 Jun 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20321,0,True,0.5866109374999999,-0.5048014492753623,1280,690
642,tt1455151,My Afternoons with Margueritte,0,0,0,0,0,0,0,0,0,0,1,0,7.2,6288.0,La tête en friche,82,24584,16 Sep 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20900,0,True,0.5901522727272723,-0.4398739130434782,352,92
643,tt3760922,My Big Fat Greek Wedding 2,0,0,0,0,0,0,0,1,0,0,0,0,6.0,25579.0,My Big Fat Greek Wedding 2,94,52069651,25 Mar 2016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17861950,0,True,0.5383183467741878,-0.49044207650272975,4960,2745
644,tt4411596,My Cousin Rachel,0,0,0,0,0,0,0,1,0,0,0,0,6.0,15074.0,My Cousin Rachel,106,2711003,09 Jun 2017,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969941,0,True,0.5619322884012544,-0.4472768750000002,957,480
645,tt5538568,My Entire High School Sinking Into the Sea,0,0,0,0,0,0,0,1,0,0,0,0,6.0,769.0,My Entire High School Sinking Into the Sea,75,65250,23 Sep 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13684,0,True,0.5302364444444462,-0.448029720279721,2250,1430
646,tt4242100,My Father Die,0,0,0,0,0,0,0,0,0,1,0,0,5.6,816.0,My Father Die,102,3229,20 Jan 2017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229,0,True,0.5296421391752569,-0.48464152380952275,3880,2625
647,tt2291540,My Friend Dahmer,0,0,0,0,0,0,0,0,1,0,0,0,6.3,10236.0,My Friend Dahmer,107,1306946,01 Jun 2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35545,0,True,0.5253610000000003,-0.5057380891719747,3000,2355
648,tt1646114,My Joy,0,0,0,0,0,0,0,0,0,0,1,0,6.9,1993.0,Schaste moe,127,3756,30 Sep 2011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077,0,True,0.5199149999999998,-0.5573692307692303,100,65
649,tt1790669,My Kingdom,0,0,0,0,0,0,0,0,0,0,1,0,5.1,412.0,Da wu sheng,108,35986,09 Sep 2011,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607,0,True,0.5669136593591885,-0.5588414913957944,2965,2615
650,tt2321405,My Life as a Zucchini,0,0,0,0,0,0,0,1,0,0,0,0,7.8,16510.0,Ma vie de Courgette,66,279912,24 Feb 2017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31853,0,True,0.5332136307310977,-0.517112811693894,4842,3489
651,tt4131800,My Little Pony: The Movie,0,0,0,0,0,0,1,0,0,0,0,0,6.1,5014.0,My Little Pony: The Movie,99,21732671,06 Oct 2017,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885899,0,True,0.5534760900140625,-0.4650110236220494,3555,1905
652,tt1557720,My Perestroika,0,0,0,0,0,0,0,0,0,0,1,0,7.2,568.0,My Perestroika,88,241875,24 Jan 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17680,0,True,0.5535588483146051,-0.465011023622047,2136,1143
653,tt1641624,My Piece of the Pie,0,0,0,0,0,0,0,0,0,0,1,0,5.8,1792.0,Ma part du gâteau,109,4213,09 Dec 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213,0,True,0.584824922118377,-0.5255601744186061,3210,1720
654,tt1740799,My Reincarnation,0,0,0,0,0,0,0,0,0,0,1,0,6.2,219.0,My Reincarnation,90,92674,28 Oct 2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6498,0,True,0.556926490984741,-0.4654522077922099,3605,1925
655,tt5111874,My Scientology Movie,0,0,0,0,0,1,0,0,0,0,0,0,6.7,10696.0,My Scientology Movie,99,22450,10 Mar 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11180,0,True,0.5237070931849787,-0.5257144104803484,3595,3435
656,tt0872230,My Soul to Take,0,0,0,0,0,0,0,0,1,0,0,0,4.8,18234.0,My Soul to Take,107,14637490,08 Oct 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6842220,25000000,True,0.521059693877551,-0.5010431693989079,980,915
657,tt1604589,My Uncle Rafael,0,0,0,0,0,0,0,1,0,0,0,0,5.8,181.0,My Uncle Rafael,102,210156,21 Sep 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109747,0,True,0.5590075471698096,-0.46519333333333324,2226,1170
658,tt1718835,My Worst Nightmare,0,0,0,0,0,0,0,0,0,0,1,0,6.0,2507.0,Mon pire cauchemar,103,21456,09 Nov 2011,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142,0,True,0.5691638144329858,-0.4692464601769928,4850,2260
659,tt1236371,Mysteries of Lisbon,0,0,0,0,0,0,0,0,0,0,1,0,7.5,2906.0,Mistérios de Lisboa,272,110507,20 Oct 2010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12308,0,True,0.4990176470588233,-0.4523333333333333,85,60
660,tt3742284,NH10,0,0,0,0,0,0,0,0,0,0,1,0,7.2,11120.0,NH10,115,262586,13 Mar 2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149546,0,True,0.5687862298195596,-0.49897102396514353,4212,1836
661,tt3608848,NOW: In the Wings on a World Stage,0,0,0,0,0,0,0,0,0,0,1,0,7.2,389.0,NOW: In the Wings on a World Stage,97,21500,02 May 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21500,0,True,0.5691638144329902,-0.46924646017699073,970,452
662,tt3121332,Nasty Baby,0,0,0,0,0,0,0,0,1,0,0,0,5.6,2071.0,Nasty Baby,101,79800,30 Oct 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023,0,True,0.5447106617647067,-0.4988231788079473,1360,755
663,tt1493157,Nature Calls,0,0,0,0,0,0,0,0,1,0,0,0,3.9,2094.0,Nature Calls,79,382,04 Oct 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,0,True,0.5341246153846048,-0.5107875486381322,7800,3855
664,tt2369135,Need for Speed,0,0,0,0,0,0,0,1,0,0,0,0,6.5,153737.0,Need for Speed,132,40138026,14 Mar 2014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17844939,66000000,True,0.5412261813537604,-0.47313678474114695,3915,1835
665,tt2043931,Neil Young Journeys,0,0,0,0,0,0,1,0,0,0,0,0,6.6,654.0,Neil Young Journeys,87,214588,29 Jun 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12025,0,True,0.5565030371203595,-0.5039203327171906,4445,2705
666,tt4899406,Neon Bull,0,0,0,0,0,0,0,0,0,0,1,0,6.8,2272.0,Boi Neon,101,26353,14 Jan 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6413,0,True,0.3947833333333334,-0.7845,30,5
667,tt0775543,Night Catches Us,0,0,0,0,0,0,0,0,1,0,0,0,6.3,1381.0,Night Catches Us,90,75343,03 Dec 2010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13562,0,True,0.5283884210526322,-0.44821851851851846,475,135
668,tt2059255,No,0,0,0,0,0,0,0,0,0,0,1,0,7.4,21314.0,No,118,2341226,09 Aug 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4868,0,True,0.5428239572192494,-0.4837839743589768,4675,2340
669,tt1781922,No Escape,0,0,0,0,0,0,0,0,1,0,0,0,6.8,69304.0,No Escape,103,27274112,26 Aug 2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4588736,0,True,0.5396560123329847,-0.47461729452054807,4865,2920
670,tt3177086,"No Pay, Nudity",0,0,0,0,0,0,0,0,1,0,0,0,6.2,97.0,"No Pay, Nudity",92,20017,01 Nov 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221,0,True,0.569425,-0.22675,40,10
671,tt2343266,No Place on Earth,0,0,0,0,0,0,0,0,0,0,1,0,7.0,827.0,No Place on Earth,83,199659,09 May 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13813,0,True,0.5268450549450554,-0.6409339285714285,455,560
672,tt2024469,Non-Stop,0,0,0,0,0,0,0,1,0,0,0,0,7.0,232559.0,Non-Stop,106,80432029,28 Feb 2014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28875635,50000000,True,0.5726585034013548,-0.4788629629629631,4410,1620
673,tt1837613,Northern Soul,0,0,0,0,0,0,0,0,1,0,0,0,6.4,3260.0,Northern Soul,102,6786,17 Oct 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6786,0,True,0.5987659574468094,-0.4901488888888882,1410,450
